지역,년,prediction_label
세종특별자치시,2071,1328.4279730707622
세종특별자치시,2072,1280.820179364321
세종특별자치시,2073,1349.2453007320705
세종특별자치시,2074,1306.0040476407935
세종특별자치시,2075,1363.763630423786
세종특별자치시,2076,1484.5912348246404
세종특별자치시,2077,1499.2406539807216
세종특별자치시,2078,1437.0390140231566
세종특별자치시,2079,1403.6084093272257
세종특별자치시,2080,1579.8763954656586
세종특별자치시,2081,1421.1634010369828
세종특별자치시,2082,1394.440195558397
세종특별자치시,2083,1419.212525292266
세종특별자치시,2084,1295.404743002473
세종특별자치시,2085,1285.6632232885565
세종특별자치시,2086,1467.1851341192669
세종특별자치시,2087,1339.3560643477406
세종특별자치시,2088,1418.1148021231454
세종특별자치시,2089,1437.3683878287995
세종특별자치시,2090,1420.9146700413107
세종특별자치시,2091,1267.2691604724032
세종특별자치시,2092,1351.551547043615
세종특별자치시,2093,1451.441644945762
세종특별자치시,2094,1375.9888000927383
세종특별자치시,2095,1367.6291359880845
세종특별자치시,2096,1416.9657096588353
세종특별자치시,2097,1362.3550765442335
세종특별자치시,2098,1381.590377522201
세종특별자치시,2099,1326.8594027512363
세종특별자치시,2100,1457.7510791366906
울산광역시,2021,1365.718456328687
